./train_v1.py --exp_suffix fc-emd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type emd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:53:24    73/1000    train      110/140         7.4%      8.10E-04    0.03671
 00:53:26    73/1000     val        15/19          7.4%      8.10E-04    0.03861
 00:53:28    73/1000    train      120/140         7.4%      8.10E-04    0.03698
 00:53:30    73/1000     val        17/19          7.4%      8.10E-04    0.03194
 00:53:30    73/1000    train      130/140         7.4%      8.10E-04    0.03589
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:53:34    74/1000    train        0/140         7.4%      8.10E-04    0.03436
 00:53:35    74/1000     val         0/19          7.4%      8.10E-04    0.04086
 00:53:36    74/1000    train       10/140         7.4%      8.10E-04    0.03531
 00:53:38    74/1000     val         2/19          7.4%      8.10E-04    0.03615
 00:53:39    74/1000    train       20/140         7.4%      8.10E-04    0.03557
 00:53:42    74/1000     val         4/19          7.4%      8.10E-04    0.04336
 00:53:42    74/1000    train       30/140         7.4%      8.10E-04    0.03647
 00:53:44    74/1000    train       40/140         7.4%      8.10E-04    0.03590
 00:53:46    74/1000     val         6/19          7.4%      8.10E-04    0.04105
 00:53:47    74/1000    train       50/140         7.4%      8.10E-04    0.03195
 00:53:50    74/1000     val         8/19          7.4%      8.10E-04    0.03954
 00:53:50    74/1000    train       60/140         7.4%      8.10E-04    0.03441
 00:53:52    74/1000    train       70/140         7.5%      8.10E-04    0.03549
 00:53:54    74/1000     val        10/19          7.5%      8.10E-04    0.03563
 00:53:54    74/1000    train       80/140         7.5%      8.10E-04    0.03496
 00:53:58    74/1000     val        12/19          7.5%      8.10E-04    0.04622
 00:53:58    74/1000    train       90/140         7.5%      8.10E-04    0.03729
 00:54:00    74/1000    train      100/140         7.5%      8.10E-04    0.03638
 00:54:02    74/1000     val        14/19          7.5%      8.10E-04    0.03579
 00:54:02    74/1000    train      110/140         7.5%      8.10E-04    0.03616
 00:54:06    74/1000     val        16/19          7.5%      8.10E-04    0.03922
 00:54:06    74/1000    train      120/140         7.5%      8.10E-04    0.04207
 00:54:08    74/1000    train      130/140         7.5%      8.10E-04    0.03277
 00:54:10    74/1000     val        18/19          7.5%      8.10E-04    0.04192
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:54:11    75/1000    train        0/140         7.5%      8.10E-04    0.03405
 00:54:14    75/1000     val         1/19          7.5%      8.10E-04    0.04181
 00:54:15    75/1000    train       10/140         7.5%      8.10E-04    0.03272
 00:54:17    75/1000    train       20/140         7.5%      8.10E-04    0.03925
 00:54:19    75/1000     val         3/19          7.5%      8.10E-04    0.03857
 00:54:20    75/1000    train       30/140         7.5%      8.10E-04    0.03365
 00:54:22    75/1000     val         5/19          7.5%      8.10E-04    0.03856
 00:54:23    75/1000    train       40/140         7.5%      8.10E-04    0.03698
 00:54:25    75/1000    train       50/140         7.5%      8.10E-04    0.03014
 00:54:26    75/1000     val         7/19          7.5%      8.10E-04    0.03458
 00:54:29    75/1000    train       60/140         7.5%      8.10E-04    0.03627
 00:54:30    75/1000     val         9/19          7.6%      8.10E-04    0.03885
 00:54:31    75/1000    train       70/140         7.6%      8.10E-04    0.03290
 00:54:33    75/1000    train       80/140         7.6%      8.10E-04    0.03596
 00:54:35    75/1000     val        11/19          7.6%      8.10E-04    0.03809
 00:54:37    75/1000    train       90/140         7.6%      8.10E-04    0.03295
 00:54:39    75/1000     val        13/19          7.6%      8.10E-04    0.03764
 00:54:39    75/1000    train      100/140         7.6%      8.10E-04    0.03570
 00:54:41    75/1000    train      110/140         7.6%      8.10E-04    0.03886
 00:54:43    75/1000     val        15/19          7.6%      8.10E-04    0.03381
 00:54:45    75/1000    train      120/140         7.6%      8.10E-04    0.04100
 00:54:47    75/1000     val        17/19          7.6%      8.10E-04    0.03592
 00:54:47    75/1000    train      130/140         7.6%      8.10E-04    0.03678
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:54:50    76/1000    train        0/140         7.6%      8.10E-04    0.03462
 00:54:52    76/1000     val         0/19          7.6%      8.10E-04    0.03497
 00:54:53    76/1000    train       10/140         7.6%      8.10E-04    0.03277
 00:54:55    76/1000     val         2/19          7.6%      8.10E-04    0.04115
 00:54:56    76/1000    train       20/140         7.6%      8.10E-04    0.03170
 00:54:59    76/1000     val         4/19          7.6%      8.10E-04    0.04380
 00:54:59    76/1000    train       30/140         7.6%      8.10E-04    0.03870
 00:55:02    76/1000    train       40/140         7.6%      8.10E-04    0.03551
 00:55:03    76/1000     val         6/19          7.6%      8.10E-04    0.03884
 00:55:04    76/1000    train       50/140         7.6%      8.10E-04    0.03207
 00:55:07    76/1000     val         8/19          7.6%      8.10E-04    0.04001
 00:55:07    76/1000    train       60/140         7.6%      8.10E-04    0.03106
 00:55:09    76/1000    train       70/140         7.7%      8.10E-04    0.03426
 00:55:10    76/1000     val        10/19          7.7%      8.10E-04    0.03604
 00:55:11    76/1000    train       80/140         7.7%      8.10E-04    0.03502
 00:55:15    76/1000     val        12/19          7.7%      8.10E-04    0.04483
 00:55:15    76/1000    train       90/140         7.7%      8.10E-04    0.03769
 00:55:17    76/1000    train      100/140         7.7%      8.10E-04    0.03181
 00:55:19    76/1000     val        14/19          7.7%      8.10E-04    0.03770
 00:55:19    76/1000    train      110/140         7.7%      8.10E-04    0.03777
 00:55:23    76/1000     val        16/19          7.7%      8.10E-04    0.04043
 00:55:23    76/1000    train      120/140         7.7%      8.10E-04    0.03297
 00:55:25    76/1000    train      130/140         7.7%      8.10E-04    0.03604
 00:55:26    76/1000     val        18/19          7.7%      8.10E-04    0.03544
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:55:28    77/1000    train        0/140         7.7%      8.10E-04    0.03526
 00:55:31    77/1000     val         1/19          7.7%      8.10E-04    0.04552
 00:55:31    77/1000    train       10/140         7.7%      8.10E-04    0.03472
 00:55:34    77/1000    train       20/140         7.7%      8.10E-04    0.03706
 00:55:36    77/1000     val         3/19          7.7%      8.10E-04    0.03755
 00:55:38    77/1000    train       30/140         7.7%      8.10E-04    0.03370
 00:55:40    77/1000     val         5/19          7.7%      8.10E-04    0.03784
 00:55:40    77/1000    train       40/140         7.7%      8.10E-04    0.03456
 00:55:42    77/1000    train       50/140         7.7%      8.10E-04    0.03629
 00:55:44    77/1000     val         7/19          7.7%      8.10E-04    0.04152
 00:55:45    77/1000    train       60/140         7.7%      8.10E-04    0.03225
 00:55:47    77/1000     val         9/19          7.8%      8.10E-04    0.03480
 00:55:47    77/1000    train       70/140         7.8%      8.10E-04    0.03938
 00:55:50    77/1000    train       80/140         7.8%      8.10E-04    0.03707
 00:55:51    77/1000     val        11/19          7.8%      8.10E-04    0.03593
 00:55:54    77/1000    train       90/140         7.8%      8.10E-04    0.03597
 00:55:55    77/1000     val        13/19          7.8%      8.10E-04    0.03938
 00:55:56    77/1000    train      100/140         7.8%      8.10E-04    0.03612
 00:55:58    77/1000    train      110/140         7.8%      8.10E-04    0.03423
 00:55:59    77/1000     val        15/19          7.8%      8.10E-04    0.03555
 00:56:01    77/1000    train      120/140         7.8%      8.10E-04    0.04089
 00:56:03    77/1000     val        17/19          7.8%      8.10E-04    0.03674
 00:56:03    77/1000    train      130/140         7.8%      8.10E-04    0.03653
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:56:06    78/1000    train        0/140         7.8%      8.10E-04    0.03596
 00:56:08    78/1000     val         0/19          7.8%      8.10E-04    0.03835
 00:56:10    78/1000    train       10/140         7.8%      8.10E-04    0.03457
 00:56:12    78/1000     val         2/19          7.8%      8.10E-04    0.04744
 00:56:12    78/1000    train       20/140         7.8%      8.10E-04    0.04024
 00:56:16    78/1000     val         4/19          7.8%      8.10E-04    0.03794
 00:56:16    78/1000    train       30/140         7.8%      8.10E-04    0.03844
 00:56:18    78/1000    train       40/140         7.8%      8.10E-04    0.03361
 00:56:20    78/1000     val         6/19          7.8%      8.10E-04    0.03721
 00:56:20    78/1000    train       50/140         7.8%      8.10E-04    0.03419
 00:56:24    78/1000     val         8/19          7.8%      8.10E-04    0.03727
 00:56:24    78/1000    train       60/140         7.8%      8.10E-04    0.03423
 00:56:26    78/1000    train       70/140         7.9%      8.10E-04    0.03913
 00:56:28    78/1000     val        10/19          7.9%      8.10E-04    0.03811
 00:56:28    78/1000    train       80/140         7.9%      8.10E-04    0.03405
 00:56:32    78/1000     val        12/19          7.9%      8.10E-04    0.04051
 00:56:32    78/1000    train       90/140         7.9%      8.10E-04    0.03285
 00:56:34    78/1000    train      100/140         7.9%      8.10E-04    0.03394
 00:56:36    78/1000     val        14/19          7.9%      8.10E-04    0.03720
 00:56:37    78/1000    train      110/140         7.9%      8.10E-04    0.03521
 00:56:39    78/1000     val        16/19          7.9%      8.10E-04    0.03880
 00:56:40    78/1000    train      120/140         7.9%      8.10E-04    0.03591
 00:56:42    78/1000    train      130/140         7.9%      8.10E-04    0.03201
 00:56:43    78/1000     val        18/19          7.9%      8.10E-04    0.04284
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:56:45    79/1000    train        0/140         7.9%      8.10E-04    0.03597
 00:56:49    79/1000     val         1/19          7.9%      8.10E-04    0.03835
 00:56:49    79/1000    train       10/140         7.9%      8.10E-04    0.03216
 00:56:51    79/1000    train       20/140         7.9%      8.10E-04    0.03581
 00:56:52    79/1000     val         3/19          7.9%      8.10E-04    0.03542
 00:56:54    79/1000    train       30/140         7.9%      8.10E-04    0.03329
 00:56:56    79/1000     val         5/19          7.9%      8.10E-04    0.03685
 00:56:57    79/1000    train       40/140         7.9%      8.10E-04    0.03373
 00:56:59    79/1000    train       50/140         7.9%      8.10E-04    0.04290
 00:57:00    79/1000     val         7/19          7.9%      8.10E-04    0.04344
 00:57:02    79/1000    train       60/140         7.9%      8.10E-04    0.03895
 00:57:04    79/1000     val         9/19          8.0%      8.10E-04    0.03767
 00:57:04    79/1000    train       70/140         8.0%      8.10E-04    0.03949
 00:57:07    79/1000    train       80/140         8.0%      8.10E-04    0.02811
 00:57:08    79/1000     val        11/19          8.0%      8.10E-04    0.04161
 00:57:10    79/1000    train       90/140         8.0%      8.10E-04    0.03395
 00:57:11    79/1000     val        13/19          8.0%      8.10E-04    0.04512
 00:57:12    79/1000    train      100/140         8.0%      8.10E-04    0.03276
 00:57:14    79/1000    train      110/140         8.0%      8.10E-04    0.03327
 00:57:16    79/1000     val        15/19          8.0%      8.10E-04    0.03666
 00:57:18    79/1000    train      120/140         8.0%      8.10E-04    0.03414
 00:57:19    79/1000     val        17/19          8.0%      8.10E-04    0.03145
 00:57:20    79/1000    train      130/140         8.0%      8.10E-04    0.03323
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:57:24    80/1000    train        0/140         8.0%      8.10E-04    0.03202
 00:57:24    80/1000     val         0/19          8.0%      8.10E-04    0.03343
Visualizing ...
Generating html visualization ...
DONE
 00:57:35    80/1000    train       10/140         8.0%      8.10E-04    0.03454
 00:57:37    80/1000     val         2/19          8.0%      8.10E-04    0.04347
 00:57:37    80/1000    train       20/140         8.0%      8.10E-04    0.03055
 00:57:41    80/1000     val         4/19          8.0%      8.10E-04    0.03595
 00:57:41    80/1000    train       30/140         8.0%      8.10E-04    0.03503
 00:57:43    80/1000    train       40/140         8.0%      8.10E-04    0.03261
 00:57:44    80/1000     val         6/19          8.0%      8.10E-04    0.04063
 00:57:45    80/1000    train       50/140         8.0%      8.10E-04    0.03411
 00:57:48    80/1000     val         8/19          8.0%      8.10E-04    0.03670
 00:57:48    80/1000    train       60/140         8.0%      8.10E-04    0.02912
 00:57:51    80/1000    train       70/140         8.1%      8.10E-04    0.03530
 00:57:53    80/1000     val        10/19          8.1%      8.10E-04    0.03491
 00:57:53    80/1000    train       80/140         8.1%      8.10E-04    0.03783
 00:57:56    80/1000     val        12/19          8.1%      8.10E-04    0.05010
 00:57:56    80/1000    train       90/140         8.1%      8.10E-04    0.03999
 00:57:58    80/1000    train      100/140         8.1%      8.10E-04    0.03001
 00:58:00    80/1000     val        14/19          8.1%      8.10E-04    0.03875
 00:58:01    80/1000    train      110/140         8.1%      8.10E-04    0.03959
 00:58:03    80/1000     val        16/19          8.1%      8.10E-04    0.04070
 00:58:04    80/1000    train      120/140         8.1%      8.10E-04    0.03358
 00:58:06    80/1000    train      130/140         8.1%      8.10E-04    0.03107
 00:58:08    80/1000     val        18/19          8.1%      8.10E-04    0.04382
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:58:09    81/1000    train        0/140         8.1%      8.10E-04    0.03515
 00:58:13    81/1000     val         1/19          8.1%      8.10E-04    0.03794
 00:58:13    81/1000    train       10/140         8.1%      8.10E-04    0.02763
 00:58:15    81/1000    train       20/140         8.1%      8.10E-04    0.03961
 00:58:16    81/1000     val         3/19          8.1%      8.10E-04    0.04028
 00:58:18    81/1000    train       30/140         8.1%      8.10E-04    0.03660
 00:58:20    81/1000     val         5/19          8.1%      8.10E-04    0.03867
 00:58:21    81/1000    train       40/140         8.1%      8.10E-04    0.03499
 00:58:23    81/1000    train       50/140         8.1%      8.10E-04    0.03390
 00:58:24    81/1000     val         7/19          8.1%      8.10E-04    0.03773
 00:58:26    81/1000    train       60/140         8.1%      8.10E-04    0.03561
 00:58:28    81/1000     val         9/19          8.2%      8.10E-04    0.04183
 00:58:28    81/1000    train       70/140         8.2%      8.10E-04    0.03496
 00:58:30    81/1000    train       80/140         8.2%      8.10E-04    0.03570
 00:58:32    81/1000     val        11/19          8.2%      8.10E-04    0.03607
 00:58:34    81/1000    train       90/140         8.2%      8.10E-04    0.03800
 00:58:36    81/1000     val        13/19          8.2%      8.10E-04    0.04354
 00:58:36    81/1000    train      100/140         8.2%      8.10E-04    0.03816
 00:58:39    81/1000    train      110/140         8.2%      8.10E-04    0.03270
 00:58:40    81/1000     val        15/19          8.2%      8.10E-04    0.03635
 00:58:41    81/1000    train      120/140         8.2%      8.10E-04    0.03207
 00:58:44    81/1000     val        17/19          8.2%      8.10E-04    0.04299
 00:58:44    81/1000    train      130/140         8.2%      8.10E-04    0.03740
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:58:48    82/1000    train        0/140         8.2%      8.10E-04    0.03552
 00:58:49    82/1000     val         0/19          8.2%      8.10E-04    0.04236
 00:58:51    82/1000    train       10/140         8.2%      8.10E-04    0.03578
 00:58:52    82/1000     val         2/19          8.2%      8.10E-04    0.03560
 00:58:53    82/1000    train       20/140         8.2%      8.10E-04    0.03692
 00:58:57    82/1000     val         4/19          8.2%      8.10E-04    0.03868
 00:58:57    82/1000    train       30/140         8.2%      8.10E-04    0.03108
 00:58:59    82/1000    train       40/140         8.2%      8.10E-04    0.03738
 00:59:01    82/1000     val         6/19          8.2%      8.10E-04    0.03937
 00:59:01    82/1000    train       50/140         8.2%      8.10E-04    0.03183
 00:59:04    82/1000     val         8/19          8.2%      8.10E-04    0.04143
 00:59:04    82/1000    train       60/140         8.2%      8.10E-04    0.03559
 00:59:07    82/1000    train       70/140         8.3%      8.10E-04    0.03297
 00:59:08    82/1000     val        10/19          8.3%      8.10E-04    0.03516
 00:59:09    82/1000    train       80/140         8.3%      8.10E-04    0.03577
 00:59:12    82/1000     val        12/19          8.3%      8.10E-04    0.04482
 00:59:12    82/1000    train       90/140         8.3%      8.10E-04    0.03301
 00:59:15    82/1000    train      100/140         8.3%      8.10E-04    0.03363
 00:59:16    82/1000     val        14/19          8.3%      8.10E-04    0.03783
 00:59:17    82/1000    train      110/140         8.3%      8.10E-04    0.02952
 00:59:19    82/1000     val        16/19          8.3%      8.10E-04    0.03859
 00:59:20    82/1000    train      120/140         8.3%      8.10E-04    0.03542
 00:59:22    82/1000    train      130/140         8.3%      8.10E-04    0.03927
 00:59:24    82/1000     val        18/19          8.3%      8.10E-04    0.04046
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:59:25    83/1000    train        0/140         8.3%      8.10E-04    0.03477
 00:59:29    83/1000     val         1/19          8.3%      8.10E-04    0.04010
 00:59:29    83/1000    train       10/140         8.3%      8.10E-04    0.03458
 00:59:31    83/1000    train       20/140         8.3%      8.10E-04    0.03163
 00:59:33    83/1000     val         3/19          8.3%      8.10E-04    0.03824
 00:59:35    83/1000    train       30/140         8.3%      8.10E-04    0.03686
 00:59:37    83/1000     val         5/19          8.3%      8.10E-04    0.03563
 00:59:37    83/1000    train       40/140         8.3%      8.10E-04    0.03323
 00:59:39    83/1000    train       50/140         8.3%      8.10E-04    0.03441
 00:59:41    83/1000     val         7/19          8.3%      8.10E-04    0.03935
 00:59:43    83/1000    train       60/140         8.3%      8.10E-04    0.03497
 00:59:44    83/1000     val         9/19          8.4%      8.10E-04    0.03782
 00:59:45    83/1000    train       70/140         8.4%      8.10E-04    0.03504
 00:59:47    83/1000    train       80/140         8.4%      8.10E-04    0.03173
 00:59:49    83/1000     val        11/19          8.4%      8.10E-04    0.03850
 00:59:51    83/1000    train       90/140         8.4%      8.10E-04    0.03555
 00:59:53    83/1000     val        13/19          8.4%      8.10E-04    0.04598
 00:59:53    83/1000    train      100/140         8.4%      8.10E-04    0.03148
 00:59:55    83/1000    train      110/140         8.4%      8.10E-04    0.03565
 00:59:57    83/1000     val        15/19          8.4%      8.10E-04    0.03779
 00:59:59    83/1000    train      120/140         8.4%      8.10E-04    0.03217
 01:00:01    83/1000     val        17/19          8.4%      8.10E-04    0.03498
 01:00:01    83/1000    train      130/140         8.4%      8.10E-04    0.03677
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
