./train_v1.py --exp_suffix fc-cd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:22:40   238/1000    train       50/140        23.8%      5.31E-04    0.00257
 02:22:44   238/1000     val         8/19         23.8%      5.31E-04    0.00348
 02:22:44   238/1000    train       60/140        23.8%      5.31E-04    0.00266
 02:22:45   238/1000    train       70/140        23.9%      5.31E-04    0.00250
 02:22:47   238/1000     val        10/19         23.9%      5.31E-04    0.00295
 02:22:48   238/1000    train       80/140        23.9%      5.31E-04    0.00278
 02:22:51   238/1000     val        12/19         23.9%      5.31E-04    0.00359
 02:22:51   238/1000    train       90/140        23.9%      5.31E-04    0.00251
 02:22:53   238/1000    train      100/140        23.9%      5.31E-04    0.00297
 02:22:54   238/1000     val        14/19         23.9%      5.31E-04    0.00308
 02:22:55   238/1000    train      110/140        23.9%      5.31E-04    0.00251
 02:22:58   238/1000     val        16/19         23.9%      5.31E-04    0.00352
 02:22:58   238/1000    train      120/140        23.9%      5.31E-04    0.00272
 02:23:00   238/1000    train      130/140        23.9%      5.31E-04    0.00259
 02:23:01   238/1000     val        18/19         23.9%      5.31E-04    0.00322
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:23:03   239/1000    train        0/140        23.9%      5.31E-04    0.00278
 02:23:06   239/1000     val         1/19         23.9%      5.31E-04    0.00341
 02:23:06   239/1000    train       10/140        23.9%      5.31E-04    0.00280
 02:23:07   239/1000    train       20/140        23.9%      5.31E-04    0.00259
 02:23:09   239/1000     val         3/19         23.9%      5.31E-04    0.00353
 02:23:11   239/1000    train       30/140        23.9%      5.31E-04    0.00268
 02:23:12   239/1000     val         5/19         23.9%      5.31E-04    0.00331
 02:23:13   239/1000    train       40/140        23.9%      5.31E-04    0.00320
 02:23:15   239/1000    train       50/140        23.9%      5.31E-04    0.00306
 02:23:17   239/1000     val         7/19         23.9%      5.31E-04    0.00341
 02:23:18   239/1000    train       60/140        23.9%      5.31E-04    0.00319
 02:23:20   239/1000     val         9/19         24.0%      5.31E-04    0.00295
 02:23:20   239/1000    train       70/140        24.0%      5.31E-04    0.00313
 02:23:22   239/1000    train       80/140        24.0%      5.31E-04    0.00262
 02:23:23   239/1000     val        11/19         24.0%      5.31E-04    0.00308
 02:23:25   239/1000    train       90/140        24.0%      5.31E-04    0.00248
 02:23:27   239/1000     val        13/19         24.0%      5.31E-04    0.00358
 02:23:28   239/1000    train      100/140        24.0%      5.31E-04    0.00281
 02:23:29   239/1000    train      110/140        24.0%      5.31E-04    0.00291
 02:23:31   239/1000     val        15/19         24.0%      5.31E-04    0.00311
 02:23:33   239/1000    train      120/140        24.0%      5.31E-04    0.00354
 02:23:35   239/1000     val        17/19         24.0%      5.31E-04    0.00346
 02:23:35   239/1000    train      130/140        24.0%      5.31E-04    0.00320
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:23:37   240/1000    train        0/140        24.0%      5.31E-04    0.00332
 02:23:39   240/1000     val         0/19         24.0%      5.31E-04    0.00311
Visualizing ...
Generating html visualization ...
DONE
 02:23:49   240/1000    train       10/140        24.0%      5.31E-04    0.00262
 02:23:51   240/1000     val         2/19         24.0%      5.31E-04    0.00316
 02:23:51   240/1000    train       20/140        24.0%      5.31E-04    0.00290
 02:23:54   240/1000     val         4/19         24.0%      5.31E-04    0.00311
 02:23:54   240/1000    train       30/140        24.0%      5.31E-04    0.00245
 02:23:56   240/1000    train       40/140        24.0%      5.31E-04    0.00306
 02:23:58   240/1000     val         6/19         24.0%      5.31E-04    0.00302
 02:23:59   240/1000    train       50/140        24.0%      5.31E-04    0.00251
 02:24:01   240/1000     val         8/19         24.0%      5.31E-04    0.00341
 02:24:01   240/1000    train       60/140        24.0%      5.31E-04    0.00264
 02:24:03   240/1000    train       70/140        24.1%      5.31E-04    0.00312
 02:24:05   240/1000     val        10/19         24.1%      5.31E-04    0.00300
 02:24:05   240/1000    train       80/140        24.1%      5.31E-04    0.00319
 02:24:09   240/1000     val        12/19         24.1%      5.31E-04    0.00359
 02:24:09   240/1000    train       90/140        24.1%      5.31E-04    0.00262
 02:24:11   240/1000    train      100/140        24.1%      5.31E-04    0.00278
 02:24:12   240/1000     val        14/19         24.1%      5.31E-04    0.00288
 02:24:13   240/1000    train      110/140        24.1%      5.31E-04    0.00262
 02:24:16   240/1000     val        16/19         24.1%      5.31E-04    0.00368
 02:24:16   240/1000    train      120/140        24.1%      5.31E-04    0.00284
 02:24:18   240/1000    train      130/140        24.1%      5.31E-04    0.00294
 02:24:19   240/1000     val        18/19         24.1%      5.31E-04    0.00329
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:24:21   241/1000    train        0/140        24.1%      5.31E-04    0.00301
 02:24:24   241/1000     val         1/19         24.1%      5.31E-04    0.00349
 02:24:24   241/1000    train       10/140        24.1%      5.31E-04    0.00283
 02:24:26   241/1000    train       20/140        24.1%      5.31E-04    0.00275
 02:24:27   241/1000     val         3/19         24.1%      5.31E-04    0.00333
 02:24:29   241/1000    train       30/140        24.1%      5.31E-04    0.00267
 02:24:31   241/1000     val         5/19         24.1%      5.31E-04    0.00313
 02:24:31   241/1000    train       40/140        24.1%      5.31E-04    0.00312
 02:24:33   241/1000    train       50/140        24.1%      5.31E-04    0.00289
 02:24:35   241/1000     val         7/19         24.1%      5.31E-04    0.00339
 02:24:36   241/1000    train       60/140        24.1%      5.31E-04    0.00326
 02:24:38   241/1000     val         9/19         24.2%      5.31E-04    0.00307
 02:24:38   241/1000    train       70/140        24.2%      5.31E-04    0.00254
 02:24:40   241/1000    train       80/140        24.2%      5.31E-04    0.00310
 02:24:42   241/1000     val        11/19         24.2%      5.31E-04    0.00285
 02:24:43   241/1000    train       90/140        24.2%      5.31E-04    0.00255
 02:24:45   241/1000     val        13/19         24.2%      5.31E-04    0.00330
 02:24:45   241/1000    train      100/140        24.2%      5.31E-04    0.00333
 02:24:47   241/1000    train      110/140        24.2%      5.31E-04    0.00304
 02:24:48   241/1000     val        15/19         24.2%      5.31E-04    0.00318
 02:24:51   241/1000    train      120/140        24.2%      5.31E-04    0.00283
 02:24:52   241/1000     val        17/19         24.2%      5.31E-04    0.00259
 02:24:52   241/1000    train      130/140        24.2%      5.31E-04    0.00283
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:24:56   242/1000    train        0/140        24.2%      5.31E-04    0.00233
 02:24:57   242/1000     val         0/19         24.2%      5.31E-04    0.00330
 02:24:59   242/1000    train       10/140        24.2%      5.31E-04    0.00299
 02:25:00   242/1000     val         2/19         24.2%      5.31E-04    0.00310
 02:25:00   242/1000    train       20/140        24.2%      5.31E-04    0.00310
 02:25:04   242/1000     val         4/19         24.2%      5.31E-04    0.00319
 02:25:04   242/1000    train       30/140        24.2%      5.31E-04    0.00275
 02:25:06   242/1000    train       40/140        24.2%      5.31E-04    0.00274
 02:25:08   242/1000     val         6/19         24.2%      5.31E-04    0.00293
 02:25:08   242/1000    train       50/140        24.2%      5.31E-04    0.00284
 02:25:11   242/1000     val         8/19         24.2%      5.31E-04    0.00384
 02:25:11   242/1000    train       60/140        24.2%      5.31E-04    0.00311
 02:25:13   242/1000    train       70/140        24.3%      5.31E-04    0.00376
 02:25:15   242/1000     val        10/19         24.3%      5.31E-04    0.00308
 02:25:15   242/1000    train       80/140        24.3%      5.31E-04    0.00293
 02:25:19   242/1000     val        12/19         24.3%      5.31E-04    0.00372
 02:25:19   242/1000    train       90/140        24.3%      5.31E-04    0.00313
 02:25:21   242/1000    train      100/140        24.3%      5.31E-04    0.00297
 02:25:22   242/1000     val        14/19         24.3%      5.31E-04    0.00305
 02:25:22   242/1000    train      110/140        24.3%      5.31E-04    0.00288
 02:25:26   242/1000     val        16/19         24.3%      5.31E-04    0.00364
 02:25:26   242/1000    train      120/140        24.3%      5.31E-04    0.00288
 02:25:27   242/1000    train      130/140        24.3%      5.31E-04    0.00267
 02:25:29   242/1000     val        18/19         24.3%      5.31E-04    0.00334
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:25:31   243/1000    train        0/140        24.3%      5.31E-04    0.00281
 02:25:34   243/1000     val         1/19         24.3%      5.31E-04    0.00371
 02:25:34   243/1000    train       10/140        24.3%      5.31E-04    0.00251
 02:25:36   243/1000    train       20/140        24.3%      5.31E-04    0.00280
 02:25:37   243/1000     val         3/19         24.3%      5.31E-04    0.00322
 02:25:39   243/1000    train       30/140        24.3%      5.31E-04    0.00246
 02:25:40   243/1000     val         5/19         24.3%      5.31E-04    0.00315
 02:25:41   243/1000    train       40/140        24.3%      5.31E-04    0.00261
 02:25:43   243/1000    train       50/140        24.3%      5.31E-04    0.00344
 02:25:44   243/1000     val         7/19         24.3%      5.31E-04    0.00380
 02:25:46   243/1000    train       60/140        24.3%      5.31E-04    0.00248
 02:25:48   243/1000     val         9/19         24.4%      5.31E-04    0.00292
 02:25:48   243/1000    train       70/140        24.4%      5.31E-04    0.00266
 02:25:50   243/1000    train       80/140        24.4%      5.31E-04    0.00296
 02:25:52   243/1000     val        11/19         24.4%      5.31E-04    0.00304
 02:25:53   243/1000    train       90/140        24.4%      5.31E-04    0.00295
 02:25:55   243/1000     val        13/19         24.4%      5.31E-04    0.00328
 02:25:55   243/1000    train      100/140        24.4%      5.31E-04    0.00339
 02:25:57   243/1000    train      110/140        24.4%      5.31E-04    0.00282
 02:25:59   243/1000     val        15/19         24.4%      5.31E-04    0.00301
 02:26:01   243/1000    train      120/140        24.4%      5.31E-04    0.00286
 02:26:02   243/1000     val        17/19         24.4%      5.31E-04    0.00250
 02:26:02   243/1000    train      130/140        24.4%      5.31E-04    0.00318
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:26:06   244/1000    train        0/140        24.4%      5.31E-04    0.00263
 02:26:07   244/1000     val         0/19         24.4%      5.31E-04    0.00324
 02:26:09   244/1000    train       10/140        24.4%      5.31E-04    0.00314
 02:26:10   244/1000     val         2/19         24.4%      5.31E-04    0.00314
 02:26:10   244/1000    train       20/140        24.4%      5.31E-04    0.00319
 02:26:14   244/1000     val         4/19         24.4%      5.31E-04    0.00302
 02:26:14   244/1000    train       30/140        24.4%      5.31E-04    0.00310
 02:26:16   244/1000    train       40/140        24.4%      5.31E-04    0.00281
 02:26:17   244/1000     val         6/19         24.4%      5.31E-04    0.00292
 02:26:18   244/1000    train       50/140        24.4%      5.31E-04    0.00279
 02:26:21   244/1000     val         8/19         24.4%      5.31E-04    0.00327
 02:26:21   244/1000    train       60/140        24.4%      5.31E-04    0.00311
 02:26:23   244/1000    train       70/140        24.5%      5.31E-04    0.00296
 02:26:25   244/1000     val        10/19         24.5%      5.31E-04    0.00347
 02:26:25   244/1000    train       80/140        24.5%      5.31E-04    0.00255
 02:26:28   244/1000     val        12/19         24.5%      5.31E-04    0.00345
 02:26:28   244/1000    train       90/140        24.5%      5.31E-04    0.00276
 02:26:30   244/1000    train      100/140        24.5%      5.31E-04    0.00257
 02:26:31   244/1000     val        14/19         24.5%      5.31E-04    0.00322
 02:26:32   244/1000    train      110/140        24.5%      5.31E-04    0.00310
 02:26:35   244/1000     val        16/19         24.5%      5.31E-04    0.00375
 02:26:35   244/1000    train      120/140        24.5%      5.31E-04    0.00296
 02:26:37   244/1000    train      130/140        24.5%      5.31E-04    0.00275
 02:26:39   244/1000     val        18/19         24.5%      5.31E-04    0.00344
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 02:26:41   245/1000    train        0/140        24.5%      5.31E-04    0.00264
 02:26:43   245/1000     val         1/19         24.5%      5.31E-04    0.00363
 02:26:43   245/1000    train       10/140        24.5%      5.31E-04    0.00299
 02:26:45   245/1000    train       20/140        24.5%      5.31E-04    0.00281
 02:26:47   245/1000     val         3/19         24.5%      5.31E-04    0.00361
 02:26:48   245/1000    train       30/140        24.5%      5.31E-04    0.00242
 02:26:51   245/1000     val         5/19         24.5%      5.31E-04    0.00297
 02:26:51   245/1000    train       40/140        24.5%      5.31E-04    0.00335
 02:26:53   245/1000    train       50/140        24.5%      5.31E-04    0.00277
 02:26:54   245/1000     val         7/19         24.5%      5.31E-04    0.00343
 02:26:55   245/1000    train       60/140        24.5%      5.31E-04    0.00260
 02:26:58   245/1000     val         9/19         24.6%      5.31E-04    0.00342
 02:26:58   245/1000    train       70/140        24.6%      5.31E-04    0.00277
 02:27:00   245/1000    train       80/140        24.6%      5.31E-04    0.00338
 02:27:01   245/1000     val        11/19         24.6%      5.31E-04    0.00313
 02:27:03   245/1000    train       90/140        24.6%      5.31E-04    0.00307
 02:27:05   245/1000     val        13/19         24.6%      5.31E-04    0.00342
